user_id,timestamp,action_type,stock_code
u00120,2026-04-15 13:10:03,view,600082
u00007,2026-04-15 14:31:45,view,680007
u00270,2026-04-15 10:38:28,view,600090
u00473,2026-04-15 14:47:00,view,600079
u00200,2026-04-15 14:50:50,follow,680000
u00008,2026-04-15 11:04:03,view,000041
u00194,2026-04-15 11:30:10,click,600096
u00502,2026-04-15 09:39:42,follow,600028
u00286,2026-04-15 14:44:35,view,600021
u00272,2026-04-15 10:27:51,click,600025
u00374,2026-04-15 09:33:05,view,680010
u00194,2026-04-15 10:12:25,view,600096
u00460,2026-04-15 13:53:55,view,600050
u00108,2026-04-15 13:39:01,view,000033
u00020,2026-04-15 10:20:28,click,000043
u00239,2026-04-15 14:33:12,view,600035
u00371,2026-04-15 10:58:44,view,000036
u00187,2026-04-15 11:27:49,view,680008
u00177,2026-04-15 09:36:33,click,600015
u00404,2026-04-15 14:41:38,view,000024
u00106,2026-04-15 13:58:37,view,680015
u00496,2026-04-15 09:51:33,view,600027
u00110,2026-04-15 10:48:36,click,600059
u00495,2026-04-15 09:39:35,view,600007
u00015,2026-04-15 10:16:45,view,680017
u00222,2026-04-15 13:32:28,view,300007
u00280,2026-04-15 14:00:38,view,300005
u00018,2026-04-15 13:38:41,view,600047
u00361,2026-04-15 13:56:29,view,600008
u00284,2026-04-15 09:45:54,view,300027
u00058,2026-04-15 13:18:08,view,600046
u00504,2026-04-15 09:30:48,click,600010
u00444,2026-04-15 13:31:41,click,600001
u00220,2026-04-15 09:43:22,click,600042
u00093,2026-04-15 11:02:53,view,680007
u00486,2026-04-15 10:47:11,follow,600072
u00069,2026-04-15 14:40:44,view,000009
u00176,2026-04-15 14:11:11,view,300047
u00479,2026-04-15 09:31:40,view,600050
u00192,2026-04-15 10:30:55,trade,680007
u00450,2026-04-15 13:12:36,view,600092
u00290,2026-04-15 10:10:09,follow,600033
u00087,2026-04-15 09:52:20,click,680010
u00441,2026-04-15 10:05:42,click,680000
u00482,2026-04-15 10:04:22,click,300037
u00373,2026-04-15 13:29:51,view,680010
u00145,2026-04-15 11:23:30,click,000014
u00399,2026-04-15 10:23:12,view,680022
u00087,2026-04-15 10:07:01,click,600014
u00084,2026-04-15 09:32:27,click,000006
u00052,2026-04-15 11:27:07,view,300039
u00291,2026-04-15 13:13:25,view,000038
u00387,2026-04-15 10:23:51,view,600084
u00230,2026-04-15 14:47:19,view,600010
u00093,2026-04-15 14:13:56,view,680019
u00297,2026-04-15 10:00:27,follow,300040
u00107,2026-04-15 13:39:55,view,300029
u00501,2026-04-15 14:41:26,view,680022
u00211,2026-04-15 11:04:14,view,680000
u00449,2026-04-15 11:11:47,view,300023
u00153,2026-04-15 10:40:34,click,300042
u00362,2026-04-15 10:31:38,trade,000020
u00092,2026-04-15 10:03:48,view,600033
u00266,2026-04-15 14:42:01,follow,680018
u00283,2026-04-15 13:22:09,view,000018
u00485,2026-04-15 14:42:36,view,600069
u00026,2026-04-15 10:21:00,click,300011
u00155,2026-04-15 09:57:38,view,600094
u00122,2026-04-15 14:31:28,view,000014
u00456,2026-04-15 10:48:40,click,300005
u00428,2026-04-15 13:03:16,view,300026
u00253,2026-04-15 10:42:33,view,600096
u00004,2026-04-15 13:03:46,view,000013
u00501,2026-04-15 14:35:43,trade,300049
u00490,2026-04-15 09:59:04,view,600037
u00027,2026-04-15 10:13:45,view,300019
u00479,2026-04-15 09:39:46,click,600085
u00495,2026-04-15 09:33:35,view,600001
u00236,2026-04-15 14:58:50,follow,300023
u00457,2026-04-15 09:58:23,click,600051
u00421,2026-04-15 13:37:32,view,680018
u00458,2026-04-15 13:29:36,click,600065
u00200,2026-04-15 14:26:31,follow,600061
u00484,2026-04-15 09:38:25,follow,680015
u00105,2026-04-15 14:20:41,follow,680021
u00064,2026-04-15 10:44:30,click,300039
u00163,2026-04-15 13:43:21,view,600045
u00053,2026-04-15 10:30:51,view,600091
u00136,2026-04-15 11:10:51,view,600042
u00352,2026-04-15 10:43:59,click,680019
u00029,2026-04-15 13:21:44,view,300031
u00289,2026-04-15 14:55:36,view,000011
u00420,2026-04-15 13:48:07,click,680025
u00073,2026-04-15 14:23:49,view,680020
u00122,2026-04-15 13:30:48,follow,300028
u00486,2026-04-15 13:42:33,click,000014
u00215,2026-04-15 09:41:56,click,300048
u00505,2026-04-15 09:33:02,trade,600029
u00378,2026-04-15 10:30:50,view,680016
u00212,2026-04-15 09:58:54,view,000044
u00112,2026-04-15 13:28:01,view,300010
u00389,2026-04-15 14:59:48,view,600049
u00390,2026-04-15 10:47:53,view,680008
u00143,2026-04-15 10:02:06,view,300013
u00180,2026-04-15 13:38:44,view,680012
u00059,2026-04-15 10:44:52,view,600021
u00439,2026-04-15 10:20:45,click,600015
u00481,2026-04-15 09:54:30,view,300016
u00179,2026-04-15 14:04:53,view,600077
u00028,2026-04-15 09:46:04,click,000033
u00145,2026-04-15 14:59:13,click,600046
u00188,2026-04-15 09:58:46,view,300012
u00319,2026-04-15 10:21:04,view,300001
u00347,2026-04-15 09:42:28,click,000013
u00390,2026-04-15 11:20:00,view,600097
u00481,2026-04-15 13:03:08,view,600027
u00016,2026-04-15 10:31:37,view,000027
u00500,2026-04-15 10:53:26,follow,600057
u00357,2026-04-15 14:09:09,view,000016
u00496,2026-04-15 09:49:18,view,600024
u00283,2026-04-15 11:14:36,view,600062
u00062,2026-04-15 13:22:31,view,000033
u00193,2026-04-15 11:26:56,view,600025
u00454,2026-04-15 14:40:34,view,600088
u00122,2026-04-15 13:55:53,view,000014
u00171,2026-04-15 10:25:42,view,000047
u00327,2026-04-15 10:35:55,view,600083
u00489,2026-04-15 09:59:41,view,600014
u00200,2026-04-15 13:02:31,view,680000
u00175,2026-04-15 09:50:38,click,600086
u00423,2026-04-15 14:19:49,view,000019
u00025,2026-04-15 11:21:31,view,300036
u00413,2026-04-15 14:57:05,click,600084
u00333,2026-04-15 09:50:27,view,600038
u00486,2026-04-15 13:12:41,view,600093
u00128,2026-04-15 13:28:09,view,300014
u00164,2026-04-15 10:02:52,follow,000032
u00238,2026-04-15 11:29:33,click,300044
u00266,2026-04-15 09:52:13,follow,000010
u00032,2026-04-15 13:24:48,view,600073
u00424,2026-04-15 14:21:25,view,680023
u00485,2026-04-15 10:29:40,click,000039
u00023,2026-04-15 14:23:46,view,600077
u00055,2026-04-15 10:11:45,click,000029
u00248,2026-04-15 11:16:49,follow,000002
u00055,2026-04-15 10:54:07,trade,000046
u00451,2026-04-15 13:45:15,click,000002
u00445,2026-04-15 13:25:59,click,300038
u00374,2026-04-15 11:04:14,view,680012
u00484,2026-04-15 11:18:42,view,300031
u00360,2026-04-15 14:18:23,view,680013
u00005,2026-04-15 10:25:27,view,000032
u00499,2026-04-15 11:27:48,view,000049
u00468,2026-04-15 13:09:11,view,680006
u00152,2026-04-15 11:27:15,view,600096
u00455,2026-04-15 13:41:54,view,600025
u00483,2026-04-15 09:40:45,view,300001
u00428,2026-04-15 09:39:07,view,300026
u00456,2026-04-15 11:21:39,view,600052
u00138,2026-04-15 10:37:09,follow,000019
u00242,2026-04-15 13:21:17,view,000013
u00224,2026-04-15 14:52:38,view,600091
u00110,2026-04-15 10:18:38,view,600036
u00080,2026-04-15 14:28:44,view,000004
u00088,2026-04-15 13:21:50,click,300015
u00396,2026-04-15 09:43:18,view,600044
u00458,2026-04-15 11:26:34,view,680005
u00488,2026-04-15 09:49:08,click,680008
u00040,2026-04-15 13:07:52,follow,600045
u00481,2026-04-15 13:17:26,view,680017
u00058,2026-04-15 09:35:55,view,000035
u00041,2026-04-15 09:36:15,view,600039
u00283,2026-04-15 09:47:50,view,600070
u00013,2026-04-15 14:16:13,click,300023
u00323,2026-04-15 13:05:40,follow,000022
u00009,2026-04-15 14:15:14,click,000027
u00377,2026-04-15 10:16:28,click,600094
u00251,2026-04-15 14:35:20,view,600029
u00453,2026-04-15 14:56:27,click,300020
u00216,2026-04-15 09:43:05,view,300006
u00355,2026-04-15 09:34:35,follow,600085
u00432,2026-04-15 13:28:45,view,000006
u00022,2026-04-15 13:32:41,view,000017
u00494,2026-04-15 10:05:51,view,600043
u00086,2026-04-15 14:35:28,view,300031
u00120,2026-04-15 10:36:13,view,680024
u00018,2026-04-15 11:29:27,follow,600081
u00426,2026-04-15 10:46:47,view,600006
u00022,2026-04-15 14:45:10,view,600067
u00438,2026-04-15 13:18:08,click,000032
u00460,2026-04-15 10:00:32,view,600088
u00065,2026-04-15 10:40:41,click,300002
u00022,2026-04-15 11:01:37,view,600029
u00382,2026-04-15 10:54:13,follow,600053
u00363,2026-04-15 10:38:13,view,000012
u00020,2026-04-15 10:22:35,view,300039
u00398,2026-04-15 10:54:18,view,000030
u00490,2026-04-15 09:52:19,view,600028
u00245,2026-04-15 13:38:31,view,000038
u00255,2026-04-15 09:41:39,view,300048
u00202,2026-04-15 10:45:51,view,600098
u00221,2026-04-15 10:55:17,view,600026
u00357,2026-04-15 10:17:25,view,000003
u00493,2026-04-15 09:55:58,view,600023
u00435,2026-04-15 10:36:38,trade,600057
u00212,2026-04-15 10:23:21,click,300008
u00370,2026-04-15 10:20:19,follow,300023
u00381,2026-04-15 10:40:23,view,680028
u00364,2026-04-15 14:22:58,view,600003
u00426,2026-04-15 14:54:38,view,600004
u00028,2026-04-15 14:32:03,click,600099
u00283,2026-04-15 09:34:53,view,300022
u00220,2026-04-15 14:29:35,view,600087
u00291,2026-04-15 13:34:26,view,000022
u00497,2026-04-15 09:44:16,view,600006
u00071,2026-04-15 10:47:26,view,300004
u00140,2026-04-15 13:10:58,view,600015
u00466,2026-04-15 09:33:50,view,000013
u00102,2026-04-15 11:03:28,view,300034
u00164,2026-04-15 10:09:12,view,600073
u00334,2026-04-15 10:20:53,view,300045
u00187,2026-04-15 11:07:30,view,000000
u00129,2026-04-15 10:01:36,view,600070
u00021,2026-04-15 10:21:33,view,300042
u00337,2026-04-15 11:25:42,view,600069
u00394,2026-04-15 14:00:32,view,600091
u00501,2026-04-15 09:31:37,view,300049
u00118,2026-04-15 10:33:04,view,600007
u00301,2026-04-15 14:29:53,click,600091
u00058,2026-04-15 14:51:25,view,600033
u00479,2026-04-15 13:47:00,view,300037
u00424,2026-04-15 10:49:55,view,300048
u00035,2026-04-15 10:38:59,view,680028
u00233,2026-04-15 10:38:07,click,000007
u00490,2026-04-15 10:02:49,view,600042
u00331,2026-04-15 09:38:33,view,680003
u00326,2026-04-15 09:58:01,click,600078
u00071,2026-04-15 11:29:13,follow,600098
u00387,2026-04-15 10:28:13,view,600049
u00404,2026-04-15 13:06:45,click,600033
u00486,2026-04-15 13:27:33,click,600043
u00162,2026-04-15 11:00:10,view,680026
u00111,2026-04-15 14:45:49,click,000005
u00480,2026-04-15 14:56:37,view,300033
u00173,2026-04-15 13:35:25,view,600060
u00295,2026-04-15 10:29:51,view,300040
u00466,2026-04-15 13:23:19,click,600041
u00479,2026-04-15 14:23:07,click,600055
u00482,2026-04-15 09:39:58,click,600089
u00461,2026-04-15 14:33:03,view,600020
u00019,2026-04-15 11:11:20,click,600055
u00076,2026-04-15 10:43:00,view,300030
u00463,2026-04-15 13:57:58,view,300027
u00297,2026-04-15 10:39:14,click,600099
u00201,2026-04-15 13:11:02,view,300036
u00364,2026-04-15 13:47:49,click,300037
u00132,2026-04-15 13:57:11,view,300049
u00484,2026-04-15 09:57:06,view,600065
u00109,2026-04-15 14:14:53,follow,000046
u00170,2026-04-15 09:33:25,view,600060
u00208,2026-04-15 11:21:53,follow,600031
u00140,2026-04-15 09:42:15,click,600059
u00361,2026-04-15 09:45:01,trade,000010
u00130,2026-04-15 14:26:54,click,300044
u00319,2026-04-15 10:36:42,view,600004
u00149,2026-04-15 10:10:01,click,300006
u00082,2026-04-15 14:33:08,view,600049
u00242,2026-04-15 11:20:03,view,600084
u00320,2026-04-15 13:01:51,view,600089
u00485,2026-04-15 13:06:45,click,600005
u00337,2026-04-15 14:49:44,view,000013
u00452,2026-04-15 10:39:58,view,000028
u00483,2026-04-15 10:28:53,click,600045
u00133,2026-04-15 11:03:21,follow,000038
u00485,2026-04-15 14:01:49,view,600060
u00202,2026-04-15 14:18:02,view,000025
u00378,2026-04-15 11:25:57,click,600000
u00210,2026-04-15 13:30:58,click,300045
u00071,2026-04-15 13:00:15,view,600068
u00486,2026-04-15 14:44:58,follow,300026
u00082,2026-04-15 13:04:05,follow,000000
u00442,2026-04-15 09:38:16,view,300012
u00284,2026-04-15 10:46:08,view,300038
u00489,2026-04-15 10:35:41,view,600032
u00428,2026-04-15 09:53:15,view,300026
u00267,2026-04-15 14:57:28,view,680018
u00165,2026-04-15 10:21:21,view,300037
u00193,2026-04-15 14:53:02,view,680006
u00482,2026-04-15 10:24:27,view,600048
u00070,2026-04-15 14:20:40,view,680026
u00251,2026-04-15 11:22:27,view,300015
u00191,2026-04-15 10:02:53,view,600005
u00352,2026-04-15 09:38:27,view,600014
u00427,2026-04-15 10:07:51,view,680004
u00190,2026-04-15 11:00:42,view,300013
u00433,2026-04-15 09:32:43,view,600023
u00203,2026-04-15 11:10:51,view,300042
u00461,2026-04-15 14:33:35,click,300015
u00308,2026-04-15 14:23:51,view,600026
u00352,2026-04-15 13:08:06,view,600012
u00146,2026-04-15 13:21:09,view,600037
u00481,2026-04-15 13:09:33,click,300013
u00286,2026-04-15 09:49:35,view,600021
u00413,2026-04-15 10:25:32,view,300047
u00169,2026-04-15 10:27:05,view,600056
u00305,2026-04-15 10:27:26,view,600051
u00358,2026-04-15 11:18:56,view,300015
u00360,2026-04-15 13:56:05,view,680013
u00220,2026-04-15 10:59:08,view,680018
u00126,2026-04-15 09:43:00,follow,600031
u00492,2026-04-15 10:20:10,view,600043
u00051,2026-04-15 14:14:24,view,000009
u00190,2026-04-15 10:19:21,view,300013
u00313,2026-04-15 14:40:25,click,000018
u00319,2026-04-15 10:46:34,view,680000
u00295,2026-04-15 13:16:41,view,680027
u00189,2026-04-15 14:11:51,view,000029
u00397,2026-04-15 13:21:18,view,600067
u00371,2026-04-15 13:59:02,view,300045
u00198,2026-04-15 13:45:56,click,600008
u00046,2026-04-15 11:28:48,view,600043
u00279,2026-04-15 11:10:38,click,680025
u00280,2026-04-15 11:18:51,view,600095
u00445,2026-04-15 09:53:10,click,600084
u00155,2026-04-15 13:17:57,view,000037
u00249,2026-04-15 10:30:21,click,300004
u00442,2026-04-15 11:25:33,view,680002
u00131,2026-04-15 14:31:13,view,600085
u00212,2026-04-15 11:03:32,click,300024
u00247,2026-04-15 11:00:10,click,600001
u00327,2026-04-15 09:47:28,view,000002
u00388,2026-04-15 10:23:14,view,000008
u00296,2026-04-15 11:22:21,follow,600007
u00176,2026-04-15 13:25:35,view,600028
u00372,2026-04-15 14:39:56,view,600044
u00371,2026-04-15 11:27:35,view,000005
u00067,2026-04-15 09:37:26,view,680016
u00466,2026-04-15 11:18:16,view,600072
u00005,2026-04-15 14:56:24,click,600056
u00479,2026-04-15 15:00:12,view,300039
u00193,2026-04-15 10:43:02,view,680006
u00175,2026-04-15 14:47:18,click,000024
u00430,2026-04-15 13:03:23,follow,300035
u00184,2026-04-15 14:07:54,view,600052
u00270,2026-04-15 10:58:06,view,600077
u00194,2026-04-15 13:31:12,view,600076
u00045,2026-04-15 10:12:22,view,600029
u00315,2026-04-15 11:29:31,view,600003
u00111,2026-04-15 13:39:59,click,600002
u00013,2026-04-15 10:15:16,view,300023
u00253,2026-04-15 11:27:24,follow,600080
u00312,2026-04-15 10:18:35,view,000002
u00090,2026-04-15 14:08:45,view,600095
u00489,2026-04-15 09:45:41,view,600007
u00485,2026-04-15 14:03:34,view,680012
u00418,2026-04-15 14:58:37,view,600027
u00228,2026-04-15 14:14:40,view,300017
u00484,2026-04-15 09:32:20,click,600009
u00239,2026-04-15 14:23:20,click,000043
u00275,2026-04-15 09:33:16,click,600098
u00484,2026-04-15 10:17:31,view,680013
u00139,2026-04-15 13:08:43,view,000020
u00478,2026-04-15 09:54:34,view,000038
u00013,2026-04-15 10:11:18,click,000018
u00056,2026-04-15 13:07:35,view,300041
u00077,2026-04-15 14:56:33,view,300042
u00135,2026-04-15 09:34:33,view,600099
u00107,2026-04-15 10:53:38,click,600070
u00115,2026-04-15 14:56:04,click,600073
u00216,2026-04-15 13:21:51,view,000005
u00479,2026-04-15 14:28:09,click,600079
u00160,2026-04-15 14:30:03,view,300036
u00443,2026-04-15 10:59:41,view,300006
u00284,2026-04-15 09:31:39,click,600052
u00484,2026-04-15 10:28:54,click,000040
u00048,2026-04-15 11:25:22,view,600065
u00181,2026-04-15 13:35:43,follow,680023
u00343,2026-04-15 13:04:41,view,300038
u00496,2026-04-15 09:44:03,view,600017
u00483,2026-04-15 11:00:13,view,600041
u00188,2026-04-15 13:17:59,view,000008
u00201,2026-04-15 10:47:47,view,600017
u00457,2026-04-15 13:12:11,click,300032
u00495,2026-04-15 09:32:35,view,600000
u00151,2026-04-15 11:00:14,view,600002
u00351,2026-04-15 10:42:05,view,300017
u00175,2026-04-15 11:05:32,click,680014
u00493,2026-04-15 09:40:13,view,600002
u00171,2026-04-15 10:41:53,view,000046
u00163,2026-04-15 13:45:58,click,300046
u00003,2026-04-15 09:43:25,view,300004
u00401,2026-04-15 09:51:12,view,600079
u00086,2026-04-15 10:19:15,view,600077
u00063,2026-04-15 10:51:58,view,000049
u00359,2026-04-15 10:26:29,view,600084
u00456,2026-04-15 10:04:40,view,300030
u00283,2026-04-15 09:46:40,view,000028
u00434,2026-04-15 09:40:09,follow,600017
u00054,2026-04-15 13:14:46,click,000008
u00008,2026-04-15 09:42:29,click,000013
u00483,2026-04-15 14:55:17,view,680024
u00135,2026-04-15 13:21:53,click,000039
u00187,2026-04-15 10:17:57,view,600011
u00064,2026-04-15 14:33:59,click,300039
u00058,2026-04-15 10:32:05,view,600022
u00341,2026-04-15 10:31:14,view,000006
u00462,2026-04-15 13:34:25,view,000028
u00488,2026-04-15 11:25:00,click,300025
u00429,2026-04-15 09:53:06,view,680007
u00453,2026-04-15 09:43:32,view,600028
u00059,2026-04-15 11:19:22,view,300015
u00292,2026-04-15 09:46:10,view,300047
u00063,2026-04-15 11:28:18,view,000042
u00387,2026-04-15 10:59:05,follow,600029
u00123,2026-04-15 14:14:36,view,600043
u00096,2026-04-15 14:22:08,view,000028
u00060,2026-04-15 13:01:14,view,600099
u00191,2026-04-15 10:47:54,view,600016
u00236,2026-04-15 13:59:07,click,300012
u00151,2026-04-15 14:51:18,click,000044
u00499,2026-04-15 11:04:30,follow,000049
u00384,2026-04-15 13:00:49,view,680008
u00469,2026-04-15 10:09:30,click,680027
u00383,2026-04-15 09:41:11,view,600013
u00302,2026-04-15 10:02:41,click,300041
u00104,2026-04-15 09:41:47,click,300003
u00419,2026-04-15 11:28:22,view,300015
u00094,2026-04-15 11:23:40,view,300007
u00300,2026-04-15 14:08:19,trade,600040
u00502,2026-04-15 09:36:53,click,600007
u00486,2026-04-15 10:34:53,click,600068
u00232,2026-04-15 11:11:56,view,600001
u00248,2026-04-15 10:01:53,view,300038
u00197,2026-04-15 10:10:44,view,000048
u00370,2026-04-15 14:32:04,view,300010
u00144,2026-04-15 09:36:50,view,600066
u00253,2026-04-15 13:32:18,view,680011
u00064,2026-04-15 13:23:58,view,600043
u00004,2026-04-15 13:17:54,view,300039
u00046,2026-04-15 10:51:09,click,000018
u00477,2026-04-15 14:27:30,click,600073
u00248,2026-04-15 10:43:23,follow,300027
u00274,2026-04-15 14:10:00,click,600037
u00229,2026-04-15 09:57:22,click,680012
u00353,2026-04-15 13:58:18,view,300029
u00095,2026-04-15 13:41:58,view,680027
u00369,2026-04-15 10:59:32,click,680026
u00484,2026-04-15 14:38:43,view,000003
u00470,2026-04-15 11:11:09,view,600034
u00504,2026-04-15 09:35:19,trade,600025
u00197,2026-04-15 11:02:49,view,600053
u00053,2026-04-15 11:19:03,view,600091
u00492,2026-04-15 10:18:10,view,600041
u00094,2026-04-15 14:17:29,click,300041
u00484,2026-04-15 14:25:04,view,680002
u00483,2026-04-15 10:09:20,view,680021
u00237,2026-04-15 14:38:36,view,600080
u00117,2026-04-15 14:21:03,view,600064
u00243,2026-04-15 10:52:00,click,000029
u00167,2026-04-15 14:04:38,click,680014
u00214,2026-04-15 11:10:55,click,600040
u00142,2026-04-15 09:47:42,follow,600005
u00292,2026-04-15 10:18:19,view,680010
u00398,2026-04-15 10:52:09,view,680029
u00377,2026-04-15 10:17:17,click,680007
u00068,2026-04-15 09:34:51,view,600012
u00072,2026-04-15 10:28:47,view,680014
u00207,2026-04-15 13:10:46,click,600013
u00090,2026-04-15 10:38:34,view,300035
u00216,2026-04-15 11:25:04,view,600023
u00416,2026-04-15 10:39:49,view,680020
u00015,2026-04-15 13:30:44,view,300010
u00440,2026-04-15 13:50:57,follow,600096
u00100,2026-04-15 10:31:57,view,300018
u00172,2026-04-15 10:52:28,view,300011
u00318,2026-04-15 09:40:45,view,600020
u00370,2026-04-15 10:54:29,view,300024
u00466,2026-04-15 11:06:31,click,300046
u00333,2026-04-15 10:01:49,follow,600038
u00425,2026-04-15 09:47:52,view,000016
u00211,2026-04-15 13:30:47,view,600030
u00229,2026-04-15 11:21:34,view,600006
u00320,2026-04-15 10:26:33,view,600089
u00491,2026-04-15 09:40:24,view,600002
u00447,2026-04-15 14:16:09,view,600016
u00178,2026-04-15 13:51:34,click,000001
u00033,2026-04-15 10:18:52,view,600089
u00358,2026-04-15 10:37:14,view,600041
u00482,2026-04-15 13:04:04,view,600021
u00449,2026-04-15 14:10:19,view,680021
u00452,2026-04-15 13:35:04,view,600005
u00382,2026-04-15 13:36:06,view,600053
u00394,2026-04-15 14:29:47,view,600071
u00259,2026-04-15 14:13:59,view,600024
u00334,2026-04-15 13:39:10,view,600067
u00128,2026-04-15 10:36:37,view,300014
u00296,2026-04-15 10:25:12,view,600010
u00424,2026-04-15 14:02:47,view,680023
u00356,2026-04-15 13:10:06,view,600077
u00349,2026-04-15 14:26:35,click,600033
u00483,2026-04-15 09:34:44,click,300013
u00419,2026-04-15 10:58:27,click,600083
u00221,2026-04-15 09:53:37,view,000012
u00037,2026-04-15 13:36:36,view,600067
u00099,2026-04-15 10:56:32,trade,000015
u00230,2026-04-15 10:20:54,view,600074
u00491,2026-04-15 09:45:24,view,600007
u00490,2026-04-15 09:56:49,view,600034
u00396,2026-04-15 14:18:17,view,600031
u00367,2026-04-15 13:55:52,view,000008
u00138,2026-04-15 09:34:05,follow,600036
u00407,2026-04-15 11:12:32,view,300038
u00495,2026-04-15 09:48:35,view,600016
u00295,2026-04-15 09:41:42,view,600042
u00437,2026-04-15 14:38:47,follow,600026
u00018,2026-04-15 10:15:54,view,600048
u00167,2026-04-15 10:47:53,view,300005
u00409,2026-04-15 11:17:14,view,300036
u00204,2026-04-15 11:00:47,view,600050
u00501,2026-04-15 14:12:26,follow,680022
u00057,2026-04-15 10:21:44,view,600043
u00368,2026-04-15 14:28:27,view,300045
u00102,2026-04-15 15:00:01,click,300001
u00484,2026-04-15 13:23:05,view,600071
u00488,2026-04-15 10:58:54,view,600000
u00364,2026-04-15 11:28:03,view,600081
u00170,2026-04-15 09:53:33,view,300002
u00424,2026-04-15 09:50:01,view,680023
u00215,2026-04-15 13:15:21,view,000032
u00007,2026-04-15 10:45:11,view,680007
u00155,2026-04-15 13:15:02,view,600094
u00486,2026-04-15 09:53:57,view,680005
u00482,2026-04-15 14:44:20,click,600041
u00080,2026-04-15 10:02:29,view,600014
u00456,2026-04-15 14:07:05,view,600024
u00348,2026-04-15 14:06:32,click,300036
u00460,2026-04-15 14:10:32,view,600088
u00387,2026-04-15 14:04:16,view,600049
u00399,2026-04-15 10:58:39,follow,000007
u00115,2026-04-15 14:26:39,view,600022
u00036,2026-04-15 14:14:24,view,000042
u00210,2026-04-15 10:23:28,trade,600008
u00073,2026-04-15 10:34:30,view,600046
u00496,2026-04-15 10:01:18,view,600040
u00363,2026-04-15 09:45:57,view,600089
u00332,2026-04-15 10:29:15,click,300022
u00147,2026-04-15 11:04:47,view,680029
u00172,2026-04-15 13:35:21,view,600048
u00482,2026-04-15 09:32:35,view,000001
u00485,2026-04-15 11:28:44,click,600047
u00060,2026-04-15 11:13:40,click,600033
u00062,2026-04-15 11:22:31,view,600062
u00125,2026-04-15 13:47:09,view,600064
u00282,2026-04-15 10:59:09,view,600021
u00317,2026-04-15 14:09:11,view,600090
u00449,2026-04-15 13:34:02,view,000049
u00354,2026-04-15 11:00:25,click,600054
u00385,2026-04-15 14:24:49,view,600092
u00325,2026-04-15 10:06:47,view,300010
u00490,2026-04-15 09:42:34,view,600015
u00034,2026-04-15 13:44:32,click,000032
u00091,2026-04-15 09:35:37,view,000041
u00150,2026-04-15 11:14:31,click,680028
u00139,2026-04-15 14:27:55,view,300025
u00429,2026-04-15 13:55:29,click,680007
u00269,2026-04-15 10:37:59,view,000015
u00023,2026-04-15 14:14:24,view,000036
u00481,2026-04-15 13:19:26,follow,000008
u00046,2026-04-15 11:23:39,trade,300046
u00108,2026-04-15 14:50:09,view,600000
u00370,2026-04-15 13:03:38,view,000009
u00299,2026-04-15 09:30:49,click,300018
u00496,2026-04-15 09:54:33,view,600031
u00408,2026-04-15 15:00:07,view,300021
u00463,2026-04-15 13:21:03,view,000014
u00181,2026-04-15 14:33:00,view,600091
u00300,2026-04-15 10:55:04,follow,680022
u00482,2026-04-15 11:00:04,view,600095
u00204,2026-04-15 09:54:19,view,680017
u00468,2026-04-15 13:51:15,view,680012
u00494,2026-04-15 10:04:21,view,600041
u00300,2026-04-15 13:40:42,view,600079
u00195,2026-04-15 09:30:36,view,600063
u00259,2026-04-15 14:46:39,click,600024
u00016,2026-04-15 10:46:08,click,300045
u00312,2026-04-15 14:50:16,click,300019
u00069,2026-04-15 09:53:45,follow,600055
u00438,2026-04-15 13:05:26,view,000006
u00494,2026-04-15 09:35:51,view,600003
u00421,2026-04-15 10:51:37,view,300037
u00470,2026-04-15 13:01:44,click,300005
u00013,2026-04-15 14:00:47,click,300034
u00302,2026-04-15 11:08:41,trade,300030
u00215,2026-04-15 14:24:15,view,600085
u00251,2026-04-15 14:15:05,view,600052
u00135,2026-04-15 13:32:44,click,680007
u00230,2026-04-15 11:14:33,click,600074
u00363,2026-04-15 13:50:49,view,600026
u00219,2026-04-15 10:30:20,follow,300040
u00267,2026-04-15 13:52:02,view,000005
u00333,2026-04-15 14:45:23,view,000041
u00496,2026-04-15 09:39:33,view,600011
u00022,2026-04-15 09:47:11,view,600067
u00484,2026-04-15 13:27:14,click,600005
u00185,2026-04-15 10:04:49,click,600049
u00410,2026-04-15 11:07:40,view,600005
u00003,2026-04-15 14:39:33,view,600033
u00045,2026-04-15 13:18:06,click,600047
u00488,2026-04-15 11:29:48,click,000047
u00162,2026-04-15 13:47:05,follow,600079
u00434,2026-04-15 09:45:13,view,300011
u00044,2026-04-15 14:41:16,view,680009
u00018,2026-04-15 14:56:43,view,680018
u00043,2026-04-15 10:16:59,view,600057
u00285,2026-04-15 09:40:16,view,300036
u00367,2026-04-15 11:28:58,view,600068
u00504,2026-04-15 09:39:54,click,600008
u00380,2026-04-15 10:28:26,click,600015
u00481,2026-04-15 09:59:11,click,600099
u00031,2026-04-15 11:13:15,view,300025
u00076,2026-04-15 09:46:59,view,600092
u00237,2026-04-15 11:07:41,view,000042
u00456,2026-04-15 11:30:06,click,300005
u00496,2026-04-15 09:52:18,view,600028
u00485,2026-04-15 10:05:09,view,300037
u00281,2026-04-15 14:36:53,view,600003
u00278,2026-04-15 10:22:32,view,600019
u00479,2026-04-15 09:49:19,view,600068
u00377,2026-04-15 10:48:46,view,600094
u00334,2026-04-15 11:24:08,view,600013
u00066,2026-04-15 10:48:04,follow,600030
u00220,2026-04-15 11:00:20,follow,000019
